Email_ID,Sender_Email,Subject_Line,Message-Content,Date,Priority,Attachments,Links_Count,Target_Label,Version
02235ef5-7efb-4365-ab3a-41ad5e80fb94,user103@example.com,Subject 2986,¡Urgente! Necesitamos su respuesta inmediata.,1747703105,N/A,null,100,ham,v1.0
046b84bf-7074-4ed2-ab4d-d6b131920ae7,user908@example.com,Subject 2987,Your account has been suspended. Please login to verify.,11/16/2025,Medium,1,100,SPAM,v1.0
c9ea69cc-f4af-45a0-b35b-5826084622ac,user962@example.com,Subject 2988,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",13-08-2025,High,0,100,s_p_a_m,v1.0
324614fe-de37-4071-a829-35d4b13a2590,user797@example.com,Subject 2989,Your account has been suspended. Please login to verify.,2026-04-15T20:05:05.332300,N/A,null,10,0,v1.0
4679fd3c-258d-4d1c-b59d-7e23b08f9973,user215@example.com,Subject 2990,Attached is the invoice for last month.,1767837905,N/A,0,1,spam,v1.0
6f400ffc-be8d-420e-8de1-d4ffd5559b90,user603@example.com,Subject 2991,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,03-06-2025,null,-1,10,ham,v1.0
2d8f908b-68c9-474c-b76e-bdb0b67174ff,user593@example.com,Subject 2992,Meeting at 5pm? Let me know.,06/16/2025,Low,2,0,ham,v1.0
4fc0a032-b6e8-4233-83ed-e699c6548031,user318@example.com,Subject 2993,"Bonjour, voici les documents demandés.",2025-10-23T20:05:05.332319,Low,-1,100,0,v1.0
c0813dca-19fa-4ef9-8aab-cfb8bb54f087,user562@example.com,Subject 2994,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",01/01/2026,N/A,0,10,Ham,v1.0
9c5a05ed-6ca8-4232-8963-1ec27137557b,user787@example.com,Subject 2995,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,1748307905,Low,None,1,SPAM,v1.0
053c3874-24b1-416b-9f41-973436838bb0,user90@example.com,Subject 2996,How have you been? It has been a long time.,24-02-2026,null,1,1,s_p_a_m,v1.0
3e5b6ce5-ec13-4a6b-ab4c-fc185ce204f1,user330@example.com,Subject 2997,Meeting at 5pm? Let me know.,1762913105,null,null,10,spam,v1.0
651de903-3180-4588-8f32-01369017e089,user820@example.com,Subject 2998,"Cheap meds, no prescription needed!!!",06-11-2025,Urgent!,None,0,Ham,v1.0
7f524025-b5d5-4034-a46e-05c5c8ba86d6,user144@example.com,Subject 2999,¡Urgente! Necesitamos su respuesta inmediata.,1774919105,Medium,-1,1,Legit,v1.0
72bddbc3-b20b-4dcb-82bb-7e370b4a496a,user245@example.com,Subject 3000,Attached is the invoice for last month.,1755047105,High,None,1,0,v1.0
221b9104-798d-4960-8c9e-da12b701f93e,user518@example.com,Subject 3001,Your account has been suspended. Please login to verify.,2025-05-19T20:05:05.332356,High,2,5,s_p_a_m,v1.0
f1ab11a1-ebe4-4c2f-bba6-67a005795a4c,user799@example.com,Subject 3002,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",08-08-2025,Medium,null,1,spam,v1.0
3170e0ce-6a0b-4ce1-a612-b0f4e7cbb6db,user710@example.com,Subject 3003,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",2025-08-02T20:05:05.332366,null,2,1,s_p_a_m,v1.0
c0a37be5-e616-4b2a-9409-ef2e3894805e,user998@example.com,Subject 3004,Attached is the invoice for last month.,30-08-2025,null,1,0,ham,v1.0
ffd1099b-3027-412d-ba76-62ba36997ed7,user222@example.com,Subject 3005,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",1754874305,Medium,null,5,1,v1.0
17ff177e-e657-4735-9b91-500c32f4e3e4,user812@example.com,Subject 3006,"Bonjour, voici les documents demandés.",17-07-2025,null,-1,0,s_p_a_m,v1.0
2ad5f6be-050f-490a-ad23-0d00d051f8c8,user191@example.com,Subject 3007,¡Urgente! Necesitamos su respuesta inmediata.,1759453505,null,null,10,spam,v1.0
190d8b59-f976-4a9c-9db9-be7e065395bb,user791@example.com,Subject 3008,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",1761440705,High,null,10,0,v1.0
65b9d7a5-bc25-4bcc-b072-571b9ccb16dd,user623@example.com,Subject 3009,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,1746579905,High,None,10,s_p_a_m,v1.0
6a4dd35d-890e-4ed6-9c4e-1bf89aa5ec15,user618@example.com,Subject 3010,Attached is the invoice for last month.,08/19/2025,null,0,10,s_p_a_m,v1.0
55b04263-90b2-4783-be22-e8e890557413,user430@example.com,Subject 3011,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",1758416705,null,2,1,1,v1.0
4022f712-5b39-4907-9f00-00f730055f11,user340@example.com,Subject 3012,Meeting at 5pm? Let me know.,1761613505,N/A,-1,100,s_p_a_m,v1.0
55204cc6-0a05-439e-82b2-7bd6c459e2e6,user896@example.com,Subject 3013,"Hello, we are interested in your profile.",1765505105,Medium,2,10,SPAM,v1.0
36589e35-17c9-4a41-856c-9222184c66aa,user337@example.com,Subject 3014,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",2025-11-23T20:05:05.332418,N/A,0,5,0,v1.0
82c77a9e-fc06-4405-bd55-b684c2311964,user250@example.com,Subject 3015,How have you been? It has been a long time.,12-06-2025,Low,-1,100,SPAM,v1.0
1ef6825a-86ad-4ed7-9ef7-8355b1a6f3eb,user969@example.com,Subject 3016,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,05/15/2025,null,null,100,1,v1.0
22961b35-ae42-48a7-ae33-5e3d21a65897,user865@example.com,Subject 3017,Your account has been suspended. Please login to verify.,02-05-2025,Low,-1,100,1,v1.0
88fb17b4-f3b1-4a38-ba66-3f4eb33bc8ef,user429@example.com,Subject 3018,Your account has been suspended. Please login to verify.,12-10-2025,Medium,2,0,s_p_a_m,v1.0
8bf13273-27d1-4bdd-8b54-cdab847a93d4,user100@example.com,Subject 3019,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",2026-03-04T20:05:05.332443,Low,2,1,1,v1.0
d3c9da9f-eb95-4535-831f-cc1280aab214,user660@example.com,Subject 3020,"Cheap meds, no prescription needed!!!",1748653505,Low,null,5,Legit,v1.0
812a0365-15c8-4542-9f26-1ca2fcbcb435,user407@example.com,Subject 3021,"<div>Free money!!! Just click <b>&nbsp;this link&nbsp;</b></div><br><p>Best regards,</p>",1752109505,Urgent!,None,100,spam,v1.0
ad7f3530-8acb-471a-842a-e53cafe6a1f5,user986@example.com,Subject 3022,¡Urgente! Necesitamos su respuesta inmediata.,2026-02-07T20:05:05.332457,Medium,0,1,0,v1.0
7546ac10-e2a4-4aad-8c43-d863853dc100,user993@example.com,Subject 3023,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",10/23/2025,Medium,2,5,Ham,v1.0
61a5c27b-6105-4d61-b3de-12d624648a78,user636@example.com,Subject 3024,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",2026-04-23T20:05:05.332467,High,None,100,Ham,v1.0
cbab9f01-8c4c-4bb4-8d94-66efa5595b6c,user127@example.com,Subject 3025,¡Urgente! Necesitamos su respuesta inmediata.,01/17/2026,Low,2,100,1,v1.0
3ecd8eeb-054c-48b1-b567-8eecd8be972d,user718@example.com,Subject 3026,"Hello, we are interested in your profile.",1772071505,High,None,5,Legit,v1.0
ec1a36e1-762f-4b62-93cf-50a037196d10,user925@example.com,Subject 3027,Attached is the invoice for last month.,2025-10-06T20:05:05.332481,Low,null,1,0,v1.0
c86c0a6b-467a-4d60-a278-115eefc870c2,user553@example.com,Subject 3028,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",1752714305,Urgent!,0,1,Legit,v1.0
df2463a6-963c-4f13-bd75-c8ce8ea1a826,user357@example.com,Subject 3029,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",1766973905,N/A,-1,1,ham,v1.0
02fa4d83-4556-45f6-ba77-56eccafb3507,user504@example.com,Subject 3030,"Hello, we are interested in your profile.",2026-03-19T20:05:05.332495,Low,2,10,spam,v1.0
8eaca578-f424-4f4d-9019-a4bd1363fad7,user619@example.com,Subject 3031,Your account has been suspended. Please login to verify.,1751072705,High,null,100,spam,v1.0
dfa06307-d114-486d-ac58-26e5f29be6b5,user919@example.com,Subject 3032,How have you been? It has been a long time.,1775351105,Low,2,5,spam,v1.0
f7824b52-80d7-47b0-9b63-a7b50fc72b10,user895@example.com,Subject 3033,"Bonjour, voici les documents demandés.",02/09/2026,Low,-1,1,ham,v1.0
5be9d388-6d28-45f1-a0e7-e229cd675756,user612@example.com,Subject 3034,¡Urgente! Necesitamos su respuesta inmediata.,1770257105,Low,-1,1,s_p_a_m,v1.0
d5fdbb17-cbbc-4c36-9e0c-f42cf9931ecd,user748@example.com,Subject 3035,Meeting at 5pm? Let me know.,04/05/2026,null,0,10,spam,v1.0
1b39ca09-467a-4200-8645-3f7105ad00ef,user720@example.com,Subject 3036,¡Urgente! Necesitamos su respuesta inmediata.,12/23/2025,Low,None,10,s_p_a_m,v1.0
a81ec917-3adb-4bb2-935f-fa3e35ba6e19,user494@example.com,Subject 3037,Attached is the invoice for last month.,16-07-2025,High,2,100,s_p_a_m,v1.0
6fae625a-2633-4fa1-a541-4ee594a10b41,user481@example.com,Subject 3038,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",18-11-2025,Urgent!,None,1,Legit,v1.0
2655fe3b-2be3-4ba9-9ede-63bbc21df126,user837@example.com,Subject 3039,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,08/02/2025,null,2,1,Legit,v1.0
18f9e97a-8220-4309-a954-3e3cf5dec768,user318@example.com,Subject 3040,Attached is the invoice for last month.,1759107905,N/A,null,5,1,v1.0
1ba62c66-1dc1-43ed-a547-9de60a964776,user62@example.com,Subject 3041,"Bonjour, voici les documents demandés.",13-10-2025,Low,2,100,SPAM,v1.0
cd614995-528f-4a84-a3cc-785102d61086,user766@example.com,Subject 3042,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,2025-08-15T20:05:05.332554,Urgent!,1,0,1,v1.0
875b5511-7987-45fc-9a82-67c2b3520dac,user457@example.com,Subject 3043,¡Urgente! Necesitamos su respuesta inmediata.,27-03-2026,Urgent!,1,1,SPAM,v1.0
f9b1d2e6-0136-4357-9c48-7ad74f766fe6,user264@example.com,Subject 3044,¡Urgente! Necesitamos su respuesta inmediata.,07/17/2025,Urgent!,0,0,s_p_a_m,v1.0
59088598-2c33-455f-870c-76493ab2e978,user166@example.com,Subject 3045,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",2025-07-10T20:05:05.332569,N/A,1,100,spam,v1.0
7df293f9-cb3c-4f7d-b34d-ff7f195629e3,user326@example.com,Subject 3046,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",2025-09-19T20:05:05.332573,Medium,-1,10,spam,v1.0
039c2f7e-e08c-40ab-82e3-753ac4f72b5d,user534@example.com,Subject 3047,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,2026-01-31T20:05:05.332578,N/A,2,10,1,v1.0
5f3b354f-16e9-4753-9d8b-dcd5db8e42e6,user458@example.com,Subject 3048,¡Urgente! Necesitamos su respuesta inmediata.,2026-04-18T20:05:05.332582,Medium,2,10,Legit,v1.0
4f549d2c-4505-4242-81ed-5babd60509cb,user617@example.com,Subject 3049,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",14-08-2025,null,None,100,SPAM,v1.0
4ef0ca3d-77c0-49de-b009-ce702a7e9834,user666@example.com,Subject 3050,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",31-12-2025,Urgent!,null,10,1,v1.0
deb63d8c-de11-48b1-8d9c-58a8016d48cc,user593@example.com,Subject 3051,Attached is the invoice for last month.,04/18/2026,High,-1,0,ham,v1.0
22eb2378-348e-47dc-ab09-056179f39750,user484@example.com,Subject 3052,"Hello, we are interested in your profile.",1776733505,Urgent!,0,5,SPAM,v1.0
e3b6143c-c70d-45a0-aae7-65942c77465a,user772@example.com,Subject 3053,¡Urgente! Necesitamos su respuesta inmediata.,20-07-2025,Low,2,5,ham,v1.0
676db281-4493-416f-abe0-fecc62857d5d,user827@example.com,Subject 3054,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",1777338305,Urgent!,1,100,SPAM,v1.0
655ac229-55c7-46e2-b23a-918c47b85d7e,user730@example.com,Subject 3055,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,2026-01-27T20:05:05.332619,N/A,0,100,Legit,v1.0
a058f41f-f505-4a6a-ab5e-90727493bffd,user719@example.com,Subject 3056,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,2026-03-13T20:05:05.332623,Medium,null,0,1,v1.0
081e6e78-978a-447d-ad68-2b95c5fc0b77,user25@example.com,Subject 3057,Attached is the invoice for last month.,23-04-2026,N/A,0,5,Legit,v1.0
f254e93b-5ca4-4e0a-8eb7-f8639c3f830a,user843@example.com,Subject 3058,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",1773363905,Medium,None,10,ham,v1.0
c5ab92ce-7b55-42e0-82c2-3df834c261de,user629@example.com,Subject 3059,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,1758157505,Low,None,0,s_p_a_m,v1.0
72566d68-fe92-44e5-8fcb-db6ef6ec3398,user113@example.com,Subject 3060,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",01/20/2026,Low,0,100,spam,v1.0
82b1eff8-370f-496c-9d50-15cfdfb9ce2d,user953@example.com,Subject 3061,Your account has been suspended. Please login to verify.,1763085905,Low,None,5,Legit,v1.0
2786f807-7dd5-4aa9-8ca8-0ef1d70b9142,user817@example.com,Subject 3062,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",03/11/2026,null,null,0,Ham,v1.0
0044d7d4-8e5a-44c5-a57c-ddae5937e53a,user889@example.com,Subject 3063,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",2025-07-11T20:05:05.332657,null,1,1,spam,v1.0
069562e0-0554-4aae-b915-30509a75e42d,user253@example.com,Subject 3064,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",05/25/2025,null,1,1,Legit,v1.0
dd51844b-66b6-497d-a5ea-0e80c78010e3,user821@example.com,Subject 3065,Meeting at 5pm? Let me know.,15-09-2025,Low,1,10,ham,v1.0
11fcc020-a7ff-48da-a55e-df141d52b8bb,user38@example.com,Subject 3066,"Bonjour, voici les documents demandés.",29-09-2025,null,null,100,SPAM,v1.0
09824ac0-8cd0-48bf-8115-fb6bc1bffbb3,user682@example.com,Subject 3067,¡Urgente! Necesitamos su respuesta inmediata.,19-06-2025,Low,2,10,Ham,v1.0
0938e885-c6d3-4301-a630-5b7688b60a2d,user693@example.com,Subject 3068,Meeting at 5pm? Let me know.,11/12/2025,Medium,2,10,SPAM,v1.0
96620873-84d0-4449-9d15-030fd0ccd7e3,user2@example.com,Subject 3069,How have you been? It has been a long time.,04/09/2026,Medium,null,100,0,v1.0
8d4fb263-2fff-4422-a7c1-fb7d06c8b6b7,user496@example.com,Subject 3070,"Hello, we are interested in your profile.",22-02-2026,Medium,-1,100,s_p_a_m,v1.0
30349e93-3c08-4478-b7f8-e2640f617dc2,user395@example.com,Subject 3071,"Bonjour, voici les documents demandés.",2026-02-05T20:05:05.332699,N/A,0,100,Legit,v1.0
d5365543-4f4e-4f48-8618-43c6f3ba13ac,user648@example.com,Subject 3072,Your account has been suspended. Please login to verify.,04/23/2026,Urgent!,-1,0,1,v1.0
f3a9dbb7-a1e9-4f57-8d56-958dede511ee,user53@example.com,Subject 3073,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",05-10-2025,High,2,0,s_p_a_m,v1.0
137e036e-c59a-4586-a39d-fcc023f9b5fb,user772@example.com,Subject 3074,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,1770516305,High,0,100,Ham,v1.0
5ac2ce58-8d41-4196-8270-d2c070d2ebaa,user721@example.com,Subject 3075,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",08/28/2025,null,2,1,s_p_a_m,v1.0
018e874d-1daf-45ee-b38d-a9dabcca1de5,user293@example.com,Subject 3076,Attached is the invoice for last month.,1763863505,High,None,10,spam,v1.0
ff27b8fe-f127-4027-8220-1f2e71dda1a0,user832@example.com,Subject 3077,"Bonjour, voici les documents demandés.",1747357505,N/A,1,5,s_p_a_m,v1.0
68dbc01d-6a3f-42d2-8063-fd1fd91e1620,user499@example.com,Subject 3078,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,1750381505,null,None,100,s_p_a_m,v1.0
cd28d9b9-3f4c-4da3-ae36-1536d9f5ec99,user4@example.com,Subject 3079,How have you been? It has been a long time.,11/05/2025,High,1,10,0,v1.0
4cac0b1f-ab1f-4938-b64d-32e567ed26f0,user337@example.com,Subject 3080,Attached is the invoice for last month.,05-04-2026,Medium,1,5,SPAM,v1.0
b00c4581-ea6a-483b-895a-3122fd5d15d3,user329@example.com,Subject 3081,How have you been? It has been a long time.,1769133905,High,2,10,0,v1.0
f3d78db1-c09f-420a-a510-f868ddd7a026,user165@example.com,Subject 3082,¡Urgente! Necesitamos su respuesta inmediata.,1773277505,Low,0,5,Legit,v1.0
5deff63d-41ff-4113-81a8-49b5fe5dc9d1,user386@example.com,Subject 3083,How have you been? It has been a long time.,2026-02-16T20:05:05.332755,Urgent!,-1,1,Ham,v1.0
d39c228a-9ac4-4c28-b4bc-639bf18ecd1b,user689@example.com,Subject 3084,How have you been? It has been a long time.,1771898705,Urgent!,1,10,0,v1.0
7000042b-5a27-42a6-b77e-fc7dcede0929,user71@example.com,Subject 3085,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",05/29/2025,Medium,None,1,1,v1.0
8c91e27c-fd70-48f3-8f59-a4f03fe22204,user139@example.com,Subject 3086,¡Urgente! Necesitamos su respuesta inmediata.,1753146305,High,2,100,spam,v1.0
732e6c93-c198-4708-b330-959d58f79e39,user672@example.com,Subject 3087,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,2026-02-14T20:05:05.332776,null,null,10,0,v1.0
ca2102f1-e0c8-4fb4-944a-624fa2f65940,user519@example.com,Subject 3088,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,2025-07-06T20:05:05.332781,High,2,5,Legit,v1.0
575047f4-d830-402b-b10b-8cf4ab78bf1d,user242@example.com,Subject 3089,Your account has been suspended. Please login to verify.,2025-08-06T20:05:05.332786,Urgent!,-1,5,SPAM,v1.0
ad00b99e-3976-46ef-8400-580ee62c6a84,user942@example.com,Subject 3090,Meeting at 5pm? Let me know.,10/04/2025,High,-1,10,Legit,v1.0
a14760f8-ccd8-438e-b039-898c50f32620,user240@example.com,Subject 3091,"Hello, we are interested in your profile.",10/31/2025,null,-1,5,SPAM,v1.0
74ac4887-fa52-445c-ba83-1da89bccf720,user649@example.com,Subject 3092,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",10/26/2025,N/A,-1,0,Legit,v1.0
c6b9e436-4575-409f-bed8-7c707ed6b2c3,user355@example.com,Subject 3093,¡Urgente! Necesitamos su respuesta inmediata.,1751072705,Low,0,100,Ham,v1.0
ddf377c8-ec57-4da6-85f3-781191cff497,user375@example.com,Subject 3094,Meeting at 5pm? Let me know.,25-07-2025,N/A,-1,1,Legit,v1.0
f828b7c6-51cd-4093-b4cd-7a52c3d5b48b,user996@example.com,Subject 3095,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",2025-09-16T20:05:05.332815,null,2,1,1,v1.0
bd1249c0-a4a0-493f-8b54-f30dd1853c9d,user710@example.com,Subject 3096,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,1773018305,High,2,10,s_p_a_m,v1.0
71161ed2-b691-467d-8b4b-135230253a50,user347@example.com,Subject 3097,"Hello, we are interested in your profile.",1755824705,Low,None,0,s_p_a_m,v1.0
493a26d1-17ff-4ce6-9ded-dd3c7219e1b0,user460@example.com,Subject 3098,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",1752109505,High,2,100,spam,v1.0
77acb0f0-bc7b-4e6a-a26c-247218e3da48,user856@example.com,Subject 3099,"Hello, we are interested in your profile.",1769047505,N/A,0,0,SPAM,v1.0
0b115d13-deae-4bac-be2d-8246522f7a53,user804@example.com,Subject 3100,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",15-02-2026,Urgent!,None,10,SPAM,v1.0
27c24be9-47a6-4c34-839c-810fc380ba6d,user152@example.com,Subject 3101,Attached is the invoice for last month.,1776215105,null,0,1,SPAM,v1.0
17153037-9d34-42a7-a88a-0c06be47ca3a,user525@example.com,Subject 3102,"Hello, we are interested in your profile.",03/26/2026,null,2,5,ham,v1.0
788f3f4e-d831-4398-bd3e-d1301ae78956,user245@example.com,Subject 3103,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",1762913105,N/A,null,0,Ham,v1.0
05f6c67e-37f4-45cd-a739-83ea7f7edeb8,user727@example.com,Subject 3104,¡Urgente! Necesitamos su respuesta inmediata.,2025-10-04T20:05:05.332901,Urgent!,-1,5,spam,v1.0
5d68e8f6-cf8a-45f7-a2f3-d3a2d6df9d95,user122@example.com,Subject 3105,¡Urgente! Necesitamos su respuesta inmediata.,2026-02-11T20:05:05.332918,N/A,1,10,SPAM,v1.0
42659c17-b605-4193-975f-c8a541b0e3a2,user563@example.com,Subject 3106,¡Urgente! Necesitamos su respuesta inmediata.,2025-08-17T20:05:05.332925,Urgent!,2,100,spam,v1.0
d56cce34-8fb3-4dfb-bee6-b8ba4e858312,user431@example.com,Subject 3107,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",06-03-2026,Low,None,100,SPAM,v1.0
dc662fb1-cc58-441b-9897-4a0e96910340,user893@example.com,Subject 3108,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,05-01-2026,Urgent!,null,0,s_p_a_m,v1.0
ca5758bb-a934-47a1-a46d-0eccd7a68821,user428@example.com,Subject 3109,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",06/06/2025,N/A,2,10,spam,v1.0
f0ab341b-539a-48f2-adab-b3a420deefe9,user210@example.com,Subject 3110,"Cheap meds, no prescription needed!!!",09-06-2025,High,None,10,spam,v1.0
df5c9e97-1b69-4313-a233-1537b69b5518,user866@example.com,Subject 3111,How have you been? It has been a long time.,01-05-2025,Medium,0,100,Ham,v1.0
a599c274-96f3-4cf0-af17-ef898bb21310,user906@example.com,Subject 3112,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",06/27/2025,N/A,2,1,ham,v1.0
524839ed-f29f-49d2-9df7-87aa92d34615,user563@example.com,Subject 3113,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",27-03-2026,Medium,2,5,Legit,v1.0
84394b91-5ba3-43de-8add-e08c683de41f,user615@example.com,Subject 3114,"Bonjour, voici les documents demandés.",10/04/2025,High,1,0,spam,v1.0
f8e3f371-3995-4e8a-bfee-5a3b4d9579f5,user877@example.com,Subject 3115,How have you been? It has been a long time.,30-09-2025,null,2,0,spam,v1.0
dbfd6349-308b-4495-a84c-d0d97fed2bd4,user882@example.com,Subject 3116,Your account has been suspended. Please login to verify.,1753232705,High,2,5,Legit,v1.0
451b8341-a408-4073-871b-fba3fea89df6,user290@example.com,Subject 3117,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",1777251905,Urgent!,null,10,0,v1.0
3732d09f-c3a3-47ad-99fd-5604f99410d7,user337@example.com,Subject 3118,"Cheap meds, no prescription needed!!!",2025-10-27T20:05:05.332998,Medium,2,100,0,v1.0
afb576d8-7961-4b6a-9209-9fbd0ff285d4,user419@example.com,Subject 3119,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,21-04-2026,N/A,null,0,0,v1.0
4b7665f8-6ea5-4812-81b7-71ded8387982,user110@example.com,Subject 3120,"Cheap meds, no prescription needed!!!",08-03-2026,Urgent!,null,100,SPAM,v1.0
2dfa94a7-196e-4585-98a3-21f0f15891b9,user476@example.com,Subject 3121,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",2025-08-09T20:05:05.333017,null,-1,100,Ham,v1.0
8f7a3e7f-4fdd-4bdc-8300-99720636455c,user592@example.com,Subject 3122,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",1750899905,Medium,1,1,s_p_a_m,v1.0
f95c5461-964f-4c22-b2b7-3b53e5c2359d,user848@example.com,Subject 3123,"Bonjour, voici les documents demandés.",2025-06-27T20:05:05.333026,Low,0,100,ham,v1.0
1cfd3bb1-dc0c-428a-a38a-2b5b890ec100,user525@example.com,Subject 3124,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",24-10-2025,Low,null,0,1,v1.0
c71c5394-d249-4963-811c-05a2a1e5cba7,user52@example.com,Subject 3125,¡Urgente! Necesitamos su respuesta inmediata.,06/22/2025,High,2,1,spam,v1.0
c12f0522-7edd-4ec4-80bc-c1be0dc66a35,user252@example.com,Subject 3126,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,04/14/2026,Low,None,5,spam,v1.0
712ac25a-168e-4c2c-a5a6-b87d1f166547,user101@example.com,Subject 3127,How have you been? It has been a long time.,1763777105,N/A,-1,10,spam,v1.0
47b31e0b-ffbc-42dc-a64d-880089382c32,user268@example.com,Subject 3128,How have you been? It has been a long time.,04/08/2026,Medium,null,100,ham,v1.0
11a44154-bd8a-4b5d-86dd-0e6b49bff42f,user130@example.com,Subject 3129,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",2025-07-21T20:05:05.333057,Urgent!,1,5,Ham,v1.0
f3272d87-40fc-4728-a68c-6ee529c82a67,user988@example.com,Subject 3130,"Bonjour, voici les documents demandés.",30-11-2025,Urgent!,-1,100,SPAM,v1.0
48492620-ce46-41f1-9d91-61b1e67b62d8,user838@example.com,Subject 3131,Your account has been suspended. Please login to verify.,21-03-2026,null,None,0,ham,v1.0
0c89a93c-d6b5-475b-821d-721317f3da66,user245@example.com,Subject 3132,¡Urgente! Necesitamos su respuesta inmediata.,05/27/2025,null,None,10,0,v1.0
9c082606-577b-43d6-ae39-7c71cfcbaca0,user69@example.com,Subject 3133,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,02/24/2026,High,-1,1,spam,v1.0
d2b7bd29-f458-43bb-86d7-2c9195a29c0b,user600@example.com,Subject 3134,Attached is the invoice for last month.,28-01-2026,null,null,10,0,v1.0
f04d961d-ec69-45e7-abc8-1018d96796b1,user272@example.com,Subject 3135,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",05/27/2025,Medium,-1,10,SPAM,v1.0
af7eaeac-8bb5-494e-8b03-3499f1348990,user107@example.com,Subject 3136,"Hello, we are interested in your profile.",2025-08-25T20:05:05.333094,Urgent!,null,5,ham,v1.0
7c67c04f-94c8-4f8f-b151-1a1eb8ba640c,user168@example.com,Subject 3137,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",03-09-2025,Urgent!,null,5,1,v1.0
69dac3c7-1b26-413a-a56d-894b4c87b4e7,user125@example.com,Subject 3138,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",1760835905,Urgent!,1,5,SPAM,v1.0
138d870d-3f9e-4680-aea5-c6d4e6436352,user198@example.com,Subject 3139,Attached is the invoice for last month.,31-07-2025,N/A,null,1,ham,v1.0
